,carat,cut,color,clarity,depth,table,price,x,y,z
35067,0.5,PREMIUM,E,SI1,60.2,58.0,1316,5.15,5.18,3.11
35068,0.5,GOOD,G,VS2,57.9,61.0,1316,5.2,5.23,3.02
35069,0.5,PREMIUM,E,SI1,62.0,59.0,1316,5.06,5.1,3.15
35070,0.5,GOOD,E,SI1,63.2,57.0,1316,5.03,5.06,3.19
35071,0.5,VERY GOOD,E,SI1,63.0,58.0,1316,5.04,5.08,3.19
35072,0.5,VERY GOOD,E,SI1,60.7,61.0,1316,5.09,5.12,3.1
35073,0.5,GOOD,E,SI1,63.3,58.0,1316,4.99,5.03,3.17
35074,0.5,VERY GOOD,E,SI1,61.5,62.0,1316,5.06,5.09,3.12
35075,0.55,PREMIUM,G,SI1,61.3,59.0,1316,5.23,5.28,3.22
35076,0.5,PREMIUM,E,SI1,62.3,58.0,1316,5.09,5.15,3.19
35077,0.52,IDEAL,I,VVS2,62.2,57.0,1316,5.18,5.11,3.2
35078,0.55,VERY GOOD,G,SI1,60.1,61.0,1316,5.32,5.29,3.19
35079,0.66,IDEAL,J,VS2,62.1,55.0,1316,5.6,5.64,3.49
35080,0.53,IDEAL,D,SI2,61.6,55.0,1316,5.21,5.24,3.22
35081,0.54,VERY GOOD,I,VS2,62.3,56.0,1317,5.17,5.22,3.24
35082,0.5,VERY GOOD,I,VS1,61.5,55.0,1317,5.12,5.16,3.16
35083,0.5,IDEAL,E,SI1,63.0,56.0,1317,5.13,5.06,3.21
35084,0.51,VERY GOOD,E,SI1,62.2,55.0,1318,5.09,5.11,3.17
35085,0.51,VERY GOOD,E,SI1,60.8,55.0,1318,5.17,5.2,3.15
35086,0.5,VERY GOOD,D,SI1,61.6,59.0,1318,5.12,5.14,3.16
35087,0.43,IDEAL,G,IF,62.5,54.0,1318,4.83,4.86,3.03
35088,0.43,IDEAL,G,IF,62.4,54.0,1318,4.84,4.87,3.03
35089,0.43,IDEAL,G,IF,61.3,56.0,1318,4.86,4.9,2.99
35090,0.43,IDEAL,G,IF,61.9,53.0,1318,4.87,4.88,3.02
35091,0.38,GOOD,E,IF,59.1,58.0,1318,4.74,4.77,2.81
35092,0.53,PREMIUM,D,SI2,59.3,61.0,1318,5.29,5.26,3.13
35093,0.53,GOOD,D,SI2,63.9,55.0,1318,5.14,5.1,3.27
35094,0.47,IDEAL,D,VS2,61.9,56.0,1319,4.99,5.03,3.1
35095,0.55,IDEAL,H,SI1,62.1,56.0,1319,5.2,5.26,3.25
35096,0.52,IDEAL,G,SI1,62.2,54.0,1319,5.16,5.19,3.22
35097,0.31,IDEAL,E,IF,61.0,57.0,1319,4.36,4.39,2.67
35098,0.52,VERY GOOD,H,VS1,59.6,57.0,1320,5.25,5.34,3.15
35099,0.47,VERY GOOD,E,VS2,62.6,57.0,1320,4.92,4.95,3.09
35100,0.48,VERY GOOD,E,VS2,59.9,58.9,1320,5.07,5.12,3.06
35101,0.54,VERY GOOD,E,SI1,62.2,61.0,1320,5.24,5.15,3.23
35102,0.52,IDEAL,D,SI2,60.7,56.0,1320,5.22,5.25,3.18
35103,0.55,IDEAL,I,SI1,61.2,55.0,1320,5.28,5.33,3.25
35104,0.57,PREMIUM,E,SI2,61.0,60.0,1320,5.36,5.32,3.26
35105,0.57,PREMIUM,E,SI2,60.7,57.0,1320,5.42,5.35,3.27
35106,0.46,VERY GOOD,D,VS2,61.2,57.0,1321,4.96,5.0,3.05
35107,0.55,PREMIUM,G,SI1,62.1,56.0,1321,5.28,5.22,3.26
35108,0.55,PREMIUM,G,SI1,61.8,59.0,1321,5.25,5.2,3.23
35109,0.51,IDEAL,G,SI1,61.9,56.0,1321,5.11,5.17,3.17
35110,0.5,IDEAL,I,VVS2,61.8,57.0,1322,5.09,5.11,3.15
35111,0.56,IDEAL,G,SI1,61.2,59.0,1322,5.26,5.32,3.24
35112,0.54,GOOD,E,SI1,57.2,59.0,1323,5.37,5.32,3.06
35113,0.52,VERY GOOD,D,SI1,62.7,56.0,1323,5.08,5.13,3.2
35114,0.48,PREMIUM,E,VS2,62.5,61.0,1323,5.01,4.97,3.12
35115,0.5,FAIR,D,SI1,65.1,58.0,1323,5.0,4.96,3.24
35116,0.5,FAIR,D,SI1,64.6,58.0,1323,5.0,4.97,3.22
35117,0.5,FAIR,D,SI1,65.7,56.0,1323,5.01,4.97,3.28
35118,0.45,PREMIUM,G,VVS1,60.1,58.0,1323,4.97,4.95,2.98
35119,0.45,PREMIUM,G,VVS1,60.8,58.0,1323,4.98,4.92,3.01
35120,0.4,PREMIUM,D,VVS2,62.2,54.0,1323,4.77,4.75,2.96
35121,0.4,IDEAL,D,VVS2,61.3,56.0,1323,4.78,4.75,2.92
35122,0.4,PREMIUM,D,VVS2,60.4,59.0,1323,4.77,4.76,2.88
35123,0.4,PREMIUM,D,VVS2,60.8,59.0,1323,4.81,4.76,2.91
35124,0.4,IDEAL,D,VVS2,62.0,56.0,1323,4.74,4.71,2.93
35125,0.4,IDEAL,D,VVS2,62.2,55.0,1323,4.74,4.72,2.94
35126,0.4,IDEAL,D,VVS2,61.9,56.0,1323,4.76,4.74,2.94
35127,0.4,PREMIUM,D,VVS2,60.7,60.0,1323,4.78,4.74,2.89
35128,0.58,IDEAL,J,VS2,60.9,57.0,1324,5.38,5.4,3.28
35129,0.58,IDEAL,J,VS1,61.9,58.0,1324,5.31,5.35,3.3
35130,0.85,FAIR,H,I1,61.0,61.0,1324,6.2,6.0,3.73
35131,0.85,FAIR,H,I1,66.7,59.0,1324,5.86,5.78,3.88
35132,0.59,VERY GOOD,E,SI2,60.5,58.0,1325,5.43,5.51,3.31
35133,0.52,IDEAL,G,SI1,62.4,55.0,1325,5.15,5.17,3.22
35134,0.53,VERY GOOD,E,SI1,63.3,56.0,1326,5.13,5.17,3.26
35135,0.46,IDEAL,D,VS2,62.7,57.0,1326,4.89,4.93,3.08
35136,0.46,VERY GOOD,D,VS2,60.9,58.0,1326,4.94,4.97,3.02
35137,0.42,IDEAL,D,VVS2,62.6,56.0,1326,4.77,4.79,2.99
35138,0.42,IDEAL,D,VVS2,62.1,55.0,1326,4.78,4.81,2.98
35139,0.42,IDEAL,D,VVS2,62.5,57.0,1326,4.77,4.8,2.99
35140,0.42,IDEAL,D,VVS2,62.1,55.0,1326,4.79,4.81,2.98
35141,0.42,IDEAL,D,VVS2,61.4,56.0,1326,4.82,4.85,2.97
35142,0.57,IDEAL,I,VS2,61.5,56.0,1326,5.32,5.35,3.28
35143,0.45,VERY GOOD,G,VVS1,62.2,58.0,1327,4.9,4.97,3.07
35144,0.55,VERY GOOD,H,VS2,60.2,59.0,1327,5.36,5.24,3.19
35145,0.42,IDEAL,E,VVS1,62.0,55.0,1327,4.81,4.83,2.99
35146,0.62,IDEAL,G,SI2,62.1,55.0,1327,5.46,5.49,3.4
35147,0.38,IDEAL,E,VVS1,61.9,56.0,1327,4.67,4.64,2.88
35148,0.38,IDEAL,E,VVS1,62.4,56.0,1327,4.67,4.64,2.9
35149,0.38,IDEAL,E,VVS1,62.6,56.0,1327,4.64,4.6,2.89
35150,0.38,PREMIUM,E,VVS1,61.9,58.0,1327,4.66,4.62,2.87
35151,0.55,IDEAL,I,VS2,58.5,62.0,1327,5.4,5.39,3.16
35152,0.5,FAIR,G,VS1,60.3,66.0,1327,5.13,5.09,3.08
35153,0.59,GOOD,E,SI2,57.4,62.0,1327,5.53,5.49,3.16
35154,0.51,VERY GOOD,H,VS2,60.1,59.8,1328,5.14,5.19,3.1
35155,0.53,GOOD,E,SI1,57.8,57.0,1328,5.33,5.29,3.07
35156,0.43,IDEAL,H,VS1,61.2,55.0,1329,4.87,4.9,2.99
35157,0.51,IDEAL,G,SI1,61.3,55.0,1329,5.18,5.22,3.19
35158,0.53,IDEAL,G,SI1,62.4,55.0,1329,5.21,5.18,3.24
35159,0.59,IDEAL,J,VS1,58.7,56.0,1330,5.52,5.48,3.23
35160,0.51,VERY GOOD,E,SI1,63.0,58.0,1330,4.99,5.08,3.17
35161,0.52,IDEAL,E,SI1,61.4,57.0,1330,5.15,5.18,3.17
35162,0.45,IDEAL,D,VS1,62.3,56.0,1330,4.88,4.91,3.05
35163,0.52,VERY GOOD,E,SI1,63.0,54.0,1330,5.11,5.15,3.23
35164,0.35,IDEAL,D,VVS1,60.8,55.0,1330,4.58,4.6,2.79
35165,0.35,IDEAL,D,VVS1,60.6,56.0,1330,4.58,4.59,2.78
35166,0.58,IDEAL,G,SI1,61.4,55.0,1330,5.38,5.41,3.31
35167,0.65,VERY GOOD,H,SI2,62.0,56.0,1331,5.53,5.56,3.44
35168,0.5,VERY GOOD,E,SI1,62.7,55.0,1331,5.06,5.09,3.18
35169,0.5,VERY GOOD,E,SI1,60.9,58.0,1331,5.1,5.14,3.12
35170,0.5,VERY GOOD,E,SI1,61.9,53.0,1331,5.14,5.16,3.19
35171,0.31,VERY GOOD,D,IF,62.0,56.0,1331,4.33,4.35,2.69
35172,0.5,IDEAL,E,SI1,62.2,57.0,1331,5.05,5.08,3.15
35173,0.5,IDEAL,E,SI1,62.8,57.0,1331,5.05,5.08,3.18
35174,0.5,IDEAL,E,SI1,59.7,62.0,1331,5.16,5.19,3.09
35175,0.5,IDEAL,E,SI1,59.1,61.0,1331,5.16,5.19,3.06
35176,0.5,GOOD,E,SI1,58.5,59.0,1331,5.2,5.23,3.05
35177,0.32,PREMIUM,H,VS2,59.5,58.0,505,4.47,4.5,2.67
35178,0.32,IDEAL,I,VS1,60.9,56.0,505,4.44,4.46,2.71
35179,0.32,GOOD,I,VS1,63.2,54.0,505,4.38,4.42,2.78
35180,0.36,IDEAL,I,VS2,61.8,55.0,505,4.58,4.61,2.84
35181,0.32,VERY GOOD,I,VS1,62.4,56.0,505,4.31,4.37,2.71
35182,0.32,PREMIUM,H,VS2,60.7,60.0,505,4.39,4.41,2.67
35183,0.32,VERY GOOD,I,VS1,59.8,60.0,505,4.44,4.46,2.66
35184,0.36,PREMIUM,E,SI2,60.6,59.0,505,4.57,4.61,2.78
35185,0.32,VERY GOOD,H,VS2,60.6,58.0,505,4.44,4.47,2.7
35186,0.32,PREMIUM,I,VS1,62.0,58.0,505,4.37,4.4,2.72
35187,0.32,IDEAL,H,VS2,62.1,56.0,505,4.37,4.42,2.73
35188,0.32,VERY GOOD,H,VS2,62.8,55.0,505,4.38,4.41,2.76
35189,0.36,PREMIUM,I,VS2,62.7,59.0,505,4.54,4.58,2.86
35190,0.32,PREMIUM,I,VS1,61.3,58.0,505,4.35,4.39,2.68
35191,0.32,GOOD,H,VS2,63.1,55.0,505,4.33,4.36,2.74
35192,0.36,VERY GOOD,E,SI2,62.6,57.0,505,4.5,4.54,2.83
35193,0.32,IDEAL,H,VS2,62.0,55.0,505,4.39,4.42,2.73
35194,0.32,PREMIUM,I,VS1,61.0,60.0,505,4.42,4.47,2.71
35195,0.32,PREMIUM,H,VS2,62.5,59.0,505,4.33,4.38,2.72
35196,0.32,IDEAL,H,VS2,62.5,55.0,505,4.38,4.42,2.75
35197,0.32,IDEAL,I,VS1,62.3,57.0,505,4.37,4.42,2.74
35198,0.32,VERY GOOD,H,VS2,63.0,57.0,505,4.35,4.38,2.75
35199,0.3,VERY GOOD,G,VS2,61.8,60.0,505,4.29,4.25,2.64
35200,0.32,PREMIUM,H,VS2,61.7,59.0,505,4.35,4.4,2.7
35201,0.32,VERY GOOD,H,VS2,60.7,61.0,505,4.39,4.41,2.67
35202,0.36,IDEAL,H,SI1,62.3,57.0,505,4.54,4.58,2.84
35203,0.32,PREMIUM,H,VS2,60.6,58.0,505,4.44,4.47,2.7
35204,0.32,VERY GOOD,H,VS2,62.3,57.0,505,4.37,4.39,2.73
35205,0.32,IDEAL,H,VS2,61.3,55.0,505,4.4,4.44,2.71
35206,0.32,IDEAL,H,VS2,62.0,57.0,505,4.35,4.39,2.71
35207,0.51,IDEAL,H,SI1,62.1,55.0,1331,5.17,5.15,3.2
35208,0.53,GOOD,E,SI1,64.1,54.0,1332,5.11,5.16,3.29
35209,0.58,PREMIUM,H,SI1,58.4,59.0,1332,5.51,5.48,3.21
35210,0.58,PREMIUM,H,SI1,59.7,57.0,1332,5.47,5.41,3.25
35211,0.58,PREMIUM,H,SI1,62.1,55.0,1332,5.38,5.35,3.33
35212,0.58,VERY GOOD,H,SI1,63.3,56.0,1332,5.34,5.31,3.37
35213,0.5,IDEAL,D,SI2,62.4,56.0,1332,5.1,5.06,3.17
35214,0.5,IDEAL,D,SI2,62.5,55.0,1332,5.14,5.07,3.19
35215,0.5,IDEAL,D,SI2,61.6,57.0,1332,5.13,5.1,3.15
35216,0.5,IDEAL,H,VS2,61.2,56.0,1332,5.18,5.14,3.16
35217,0.5,FAIR,H,VS2,56.3,65.0,1332,5.24,5.21,2.94
35218,0.5,PREMIUM,H,VS2,60.9,59.0,1332,5.14,5.11,3.12
35219,0.4,IDEAL,E,VVS1,61.7,57.0,1333,4.7,4.74,2.91
35220,0.4,IDEAL,E,VVS1,62.6,56.0,1333,4.7,4.73,2.95
35221,0.4,VERY GOOD,E,VVS1,61.2,61.0,1333,4.7,4.74,2.89
35222,0.4,IDEAL,E,VVS1,61.5,56.0,1333,4.7,4.73,2.9
35223,0.4,PREMIUM,G,IF,59.8,58.0,1333,4.79,4.85,2.88
35224,0.4,IDEAL,G,IF,61.4,55.0,1333,4.76,4.79,2.93
35225,0.4,VERY GOOD,E,VVS1,62.8,57.0,1333,4.65,4.71,2.94
35226,0.4,PREMIUM,G,IF,60.8,58.0,1333,4.73,4.77,2.89
35227,0.4,PREMIUM,E,VVS1,61.4,59.0,1333,4.68,4.74,2.89
35228,0.4,IDEAL,E,VVS1,61.5,56.0,1333,4.75,4.78,2.93
35229,0.5,GOOD,D,SI1,63.8,60.0,1333,5.0,5.03,3.2
35230,0.4,IDEAL,E,VVS1,62.4,57.0,1333,4.67,4.72,2.93
35231,0.4,IDEAL,G,IF,62.2,55.0,1333,4.73,4.76,2.95
35232,0.57,IDEAL,D,SI2,62.3,53.0,1333,5.32,5.34,3.32
35233,0.39,IDEAL,E,IF,61.3,56.0,1333,4.71,4.75,2.9
35234,0.39,IDEAL,E,IF,61.1,57.0,1333,4.73,4.76,2.9
35235,0.62,GOOD,E,SI2,59.4,65.0,1333,5.54,5.48,3.27
35236,0.44,IDEAL,E,VVS2,60.7,57.0,1334,4.92,4.9,2.98
35237,0.44,PREMIUM,E,VVS2,60.0,59.0,1334,4.99,4.95,2.98
35238,0.44,IDEAL,E,VVS2,61.8,56.0,1334,4.93,4.88,3.03
35239,0.44,IDEAL,E,VVS2,60.9,57.0,1334,4.95,4.9,3
35240,0.44,IDEAL,E,VVS2,61.9,56.0,1334,4.91,4.88,3.03
35241,0.85,FAIR,J,I1,65.5,59.0,1334,5.95,5.82,3.86
35242,0.89,FAIR,H,I1,58.8,66.0,1334,6.21,6.09,3.62
35243,0.53,PREMIUM,G,VS2,59.9,60.0,1335,5.24,5.28,3.15
35244,0.49,VERY GOOD,D,VS2,64.0,53.0,1336,4.94,4.99,3.18
35245,0.53,VERY GOOD,G,SI1,61.6,57.0,1336,5.18,5.21,3.2
35246,0.41,IDEAL,G,IF,62.1,57.0,1336,4.77,4.76,2.96
35247,0.58,GOOD,E,SI1,59.3,64.0,1336,5.48,5.42,3.23
35248,0.58,VERY GOOD,G,VS2,63.2,58.0,1336,5.36,5.28,3.36
35249,0.44,VERY GOOD,E,VVS2,59.6,59.0,1337,4.98,4.99,2.97
35250,0.5,VERY GOOD,H,VS2,62.9,58.0,1337,5.08,5.1,3.2
35251,0.5,VERY GOOD,H,VS2,62.3,57.0,1337,5.03,5.12,3.16
35252,0.5,VERY GOOD,H,VS2,62.3,56.0,1337,5.06,5.11,3.17
35253,0.5,VERY GOOD,E,SI1,61.1,55.0,1337,5.1,5.15,3.13
35254,0.5,VERY GOOD,D,SI1,63.5,57.0,1337,5.04,5.1,3.22
35255,0.45,IDEAL,E,VVS2,61.9,56.0,1337,4.91,4.95,3.05
35256,0.5,IDEAL,E,SI1,60.6,59.0,1337,5.13,5.16,3.12
35257,0.5,IDEAL,E,SI1,61.6,57.0,1337,5.08,5.11,3.14
35258,0.5,IDEAL,E,SI1,61.9,60.0,1337,5.06,5.09,3.14
35259,0.54,GOOD,H,VS2,63.2,55.0,1338,5.2,5.24,3.3
35260,0.54,IDEAL,H,VS2,60.1,57.0,1338,5.28,5.33,3.19
35261,0.54,VERY GOOD,H,VS2,62.6,58.0,1338,5.16,5.19,3.24
35262,0.46,IDEAL,H,VVS1,62.4,53.4,1338,4.95,5.01,3.1
35263,0.6,IDEAL,D,SI2,61.3,59.0,1338,5.42,5.48,3.34
35264,0.52,VERY GOOD,G,SI1,63.3,55.0,1338,5.1,5.07,3.22
35265,0.52,GOOD,G,SI1,63.6,56.0,1338,5.09,5.07,3.23
35266,0.52,VERY GOOD,G,SI1,63.3,57.0,1338,5.11,5.08,3.22
35267,0.52,PREMIUM,G,SI1,59.6,62.0,1338,5.23,5.18,3.1
35268,0.52,PREMIUM,G,SI1,62.8,61.0,1338,5.14,5.11,3.22
35269,0.52,IDEAL,G,SI1,62.6,56.0,1338,5.16,5.13,3.22
35270,0.57,VERY GOOD,G,SI1,61.9,59.0,1340,5.28,5.31,3.28
35271,0.56,PREMIUM,G,SI1,60.2,59.0,1340,5.34,5.36,3.22
35272,0.56,VERY GOOD,G,SI1,58.8,59.0,1340,5.38,5.4,3.17
35273,0.56,IDEAL,G,SI1,62.5,56.0,1340,5.21,5.28,3.28
35274,0.54,IDEAL,E,SI2,60.6,57.0,1340,5.28,5.25,3.19
35275,0.54,IDEAL,E,SI2,60.7,56.0,1340,5.3,5.25,3.2
35276,0.54,IDEAL,E,SI2,60.4,57.0,1340,5.33,5.27,3.2
35277,0.51,FAIR,E,SI1,55.8,61.0,1340,5.43,5.35,3.01
35278,0.51,VERY GOOD,E,SI1,60.3,63.0,1340,5.13,5.06,3.07
35279,0.51,PREMIUM,E,SI1,58.2,61.0,1340,5.27,5.22,3.05
35280,0.54,PREMIUM,G,SI1,61.1,60.0,1340,5.24,5.2,3.19
35281,0.53,IDEAL,I,VVS2,61.2,56.0,1341,5.21,5.28,3.21
35282,0.52,IDEAL,E,SI1,62.1,54.0,1341,5.17,5.2,3.22
35283,0.68,GOOD,J,VS1,61.6,65.0,1341,5.63,5.57,3.45
35284,0.6,PREMIUM,H,SI1,58.9,61.0,1341,5.54,5.5,3.25
35285,0.43,IDEAL,G,IF,61.6,57.0,1341,4.84,4.81,2.97
35286,0.58,IDEAL,D,SI2,62.7,56.0,1342,5.3,5.32,3.33
35287,0.58,IDEAL,D,SI2,61.2,57.0,1342,5.36,5.4,3.29
35288,0.6,IDEAL,I,SI1,62.2,58.0,1342,5.37,5.41,3.35
35289,0.52,VERY GOOD,G,SI1,63.1,58.0,1343,5.11,5.13,3.23
35290,0.52,VERY GOOD,E,SI1,61.1,62.0,1343,5.16,5.18,3.16
35291,0.52,VERY GOOD,E,SI1,60.8,56.0,1343,5.17,5.2,3.15
35292,0.51,IDEAL,E,SI1,62.0,55.0,1343,5.12,5.14,3.18
35293,0.51,IDEAL,E,SI1,61.1,56.0,1343,5.17,5.2,3.17
35294,0.51,IDEAL,E,SI1,62.4,55.0,1343,5.09,5.14,3.19
35295,0.51,VERY GOOD,E,SI1,62.8,61.0,1343,5.06,5.07,3.18
35296,0.51,GOOD,G,VS2,63.9,56.0,1343,5.07,5.1,3.25
35297,0.51,IDEAL,E,SI1,62.5,56.0,1343,5.07,5.1,3.18
35298,0.51,IDEAL,E,SI1,61.7,55.0,1343,5.13,5.17,3.18
35299,0.51,VERY GOOD,E,SI1,61.0,58.0,1343,5.1,5.13,3.12
35300,0.51,IDEAL,E,SI1,62.3,56.0,1343,5.12,5.15,3.2
35301,0.51,GOOD,E,SI1,63.9,56.0,1343,5.07,5.11,3.25
35302,0.51,GOOD,G,VS2,63.5,57.0,1343,5.05,5.06,3.21
35303,0.51,PREMIUM,E,SI1,61.8,58.0,1343,5.11,5.15,3.17
35304,0.51,GOOD,E,SI1,63.5,54.0,1343,5.07,5.1,3.23
35305,0.51,GOOD,E,SI1,63.2,61.0,1343,5.05,5.08,3.2
35306,0.51,PREMIUM,G,VS2,61.3,59.0,1343,5.11,5.17,3.15
35307,0.51,GOOD,E,SI1,63.9,54.0,1343,5.05,5.09,3.24
35308,0.51,VERY GOOD,G,VS2,62.6,57.0,1343,5.1,5.15,3.21
35309,0.51,VERY GOOD,H,VS1,62.5,58.0,1343,5.09,5.12,3.19
35310,0.51,IDEAL,G,VS2,62.0,56.0,1343,5.11,5.18,3.19
35311,0.58,IDEAL,G,SI2,62.2,55.0,1343,5.4,5.36,3.35
35312,0.56,IDEAL,I,SI1,61.3,56.0,1343,5.28,5.31,3.25
35313,0.56,IDEAL,H,SI1,61.9,58.0,1343,5.27,5.3,3.27
35314,0.54,VERY GOOD,D,SI2,63.2,57.0,1343,5.19,5.16,3.27
35315,0.52,PREMIUM,D,SI1,59.7,60.0,1344,5.26,5.19,3.12
35316,0.46,VERY GOOD,E,VS2,58.9,59.4,1345,5.05,5.1,2.99
35317,0.62,PREMIUM,G,SI2,60.2,61.0,1345,5.49,5.44,3.29
35318,0.56,IDEAL,G,SI1,62.5,57.0,1345,5.26,5.23,3.28
35319,0.56,IDEAL,G,SI1,62.9,56.0,1345,5.27,5.25,3.31
35320,0.56,PREMIUM,G,SI1,62.8,55.0,1345,5.28,5.26,3.31
35321,0.54,IDEAL,I,VVS2,61.7,54.0,1346,5.25,5.29,3.25
35322,0.58,IDEAL,E,SI2,62.8,56.0,1346,5.3,5.37,3.35
35323,0.52,IDEAL,G,SI1,60.0,56.0,1346,5.24,5.27,3.15
35324,0.51,IDEAL,D,SI1,62.9,55.0,1346,5.07,5.11,3.2
35325,0.55,PREMIUM,J,SI1,60.5,59.0,1348,5.33,5.28,3.21
35326,0.44,IDEAL,G,IF,62.2,54.0,1348,4.89,4.92,3.05
35327,0.44,IDEAL,G,IF,62.2,53.0,1348,4.9,4.94,3.06
35328,0.5,GOOD,E,VS2,63.3,64.0,1348,4.98,5.0,3.16
35329,0.5,PREMIUM,E,SI1,62.4,61.0,1348,5.1,4.98,3.15
35330,0.5,VERY GOOD,H,VS2,62.6,56.0,1349,4.99,5.11,3.16
35331,0.48,VERY GOOD,E,SI1,62.7,58.5,1349,4.99,5.01,3.14
35332,0.41,VERY GOOD,D,VVS1,62.7,56.0,1349,4.74,4.77,2.98
35333,0.41,PREMIUM,D,VVS1,62.2,58.0,1349,4.71,4.77,2.95
35334,0.52,GOOD,G,VS2,63.3,57.0,1349,5.09,5.11,3.23
35335,0.5,IDEAL,H,VS2,61.3,56.0,1349,5.12,5.16,3.15
35336,0.51,GOOD,D,SI1,64.0,58.0,1349,5.06,5.03,3.23
35337,0.53,VERY GOOD,I,VS1,59.9,58.0,1350,5.24,5.28,3.15
35338,0.54,IDEAL,G,SI1,62.4,56.0,1350,5.2,5.22,3.25
35339,0.54,IDEAL,G,SI1,61.8,58.0,1350,5.21,5.27,3.24
35340,0.6,GOOD,G,SI1,65.3,56.0,1350,5.21,5.26,3.42
35341,0.42,IDEAL,D,VS1,62.3,57.0,1350,4.8,4.76,2.98
35342,0.42,IDEAL,D,VS1,61.4,56.0,1350,4.86,4.82,2.97
35343,0.8,GOOD,G,I1,63.7,55.0,1350,5.91,5.81,3.73
35344,0.5,FAIR,G,VS1,65.8,57.0,1350,5.03,4.91,3.27
35345,0.5,VERY GOOD,G,VS2,60.9,58.0,1351,5.08,5.1,3.1
35346,0.5,VERY GOOD,G,VS2,62.0,57.0,1351,5.04,5.12,3.15
35347,0.5,VERY GOOD,E,SI1,60.7,58.0,1351,5.09,5.13,3.1
35348,0.53,IDEAL,I,VVS2,60.9,56.0,1351,5.26,5.3,3.21
35349,0.49,PREMIUM,E,VS2,58.8,59.0,1351,5.2,5.14,3.04
35350,0.52,IDEAL,G,SI1,62.2,54.0,1352,5.18,5.2,3.23
35351,0.53,GOOD,D,SI2,54.3,65.0,1352,5.46,5.51,2.98
35352,0.59,IDEAL,J,VS2,60.8,57.0,1352,5.47,5.42,3.31
35353,0.59,IDEAL,I,SI1,61.7,55.0,1352,5.41,5.39,3.33
35354,0.4,IDEAL,D,VVS2,60.9,57.0,1353,4.74,4.78,2.9
35355,0.53,IDEAL,H,VS2,62.5,54.0,1353,5.17,5.2,3.24
35356,0.53,IDEAL,H,VS2,62.3,54.0,1353,5.19,5.21,3.24
35357,0.53,IDEAL,H,VS2,62.1,54.0,1353,5.21,5.23,3.24
35358,0.46,IDEAL,H,VS1,61.9,55.0,1353,4.95,4.99,3.08
35359,0.5,VERY GOOD,D,SI1,63.4,56.0,1354,5.01,5.06,3.19
35360,0.5,VERY GOOD,D,SI1,61.9,62.0,1354,5.03,5.09,3.13
35361,0.5,VERY GOOD,E,SI1,60.7,61.0,1354,5.09,5.13,3.1
35362,0.5,PREMIUM,G,VS2,59.4,60.0,1354,5.14,5.16,3.06
35363,0.5,VERY GOOD,G,VS2,60.3,58.0,1354,5.15,5.19,3.12
35364,0.4,IDEAL,D,VVS1,61.5,55.0,1354,4.78,4.82,2.95
35365,0.51,IDEAL,H,SI1,61.7,55.0,1354,5.12,5.16,3.17
35366,0.51,IDEAL,H,SI1,61.0,57.0,1354,5.17,5.22,3.17
35367,0.52,IDEAL,G,SI1,60.4,57.0,1354,5.23,5.27,3.17
35368,0.53,GOOD,E,SI1,63.1,56.0,1355,5.15,5.19,3.26
35369,0.57,IDEAL,I,VS1,61.6,56.0,1355,5.33,5.35,3.29
35370,0.51,IDEAL,E,SI1,60.9,54.0,1355,5.17,5.21,3.16
35371,0.46,PREMIUM,E,VS1,62.0,58.0,1355,4.98,4.95,3.08
35372,0.59,PREMIUM,G,SI1,59.8,58.0,1355,5.48,5.43,3.26
35373,0.61,VERY GOOD,I,SI1,63.4,55.0,1356,5.39,5.43,3.43
35374,0.58,IDEAL,D,SI2,61.7,54.0,1356,5.4,5.43,3.34
35375,0.58,IDEAL,D,SI2,63.4,57.0,1356,5.29,5.34,3.37
35376,0.51,IDEAL,E,SI1,61.5,54.0,1356,5.15,5.19,3.18
35377,0.41,IDEAL,D,VVS2,62.3,57.0,1356,4.76,4.74,2.96
35378,0.41,PREMIUM,D,VVS2,61.8,58.0,1356,4.79,4.75,2.95
35379,0.41,IDEAL,D,VVS2,62.3,55.0,1356,4.77,4.76,2.97
35380,0.41,PREMIUM,D,VVS2,61.2,62.0,1356,4.82,4.78,2.94
35381,0.41,IDEAL,D,VVS2,62.1,56.0,1356,4.78,4.76,2.96
35382,0.41,PREMIUM,D,VVS2,62.5,58.0,1356,4.75,4.72,2.96
35383,0.54,PREMIUM,G,SI1,60.8,59.0,1356,5.27,5.23,3.19
35384,0.53,PREMIUM,H,VS2,59.1,59.0,1356,5.33,5.26,3.13
35385,0.54,PREMIUM,E,SI1,59.5,61.0,1356,5.31,5.28,3.15
35386,0.51,VERY GOOD,E,SI1,60.9,57.0,1357,5.17,5.2,3.16
35387,0.57,IDEAL,E,SI2,58.8,57.0,1357,5.49,5.46,3.22
35388,0.52,IDEAL,I,VS1,61.5,56.0,1357,5.19,5.16,3.18
35389,0.54,VERY GOOD,E,SI1,60.2,58.0,1358,5.23,5.37,3.19
35390,0.55,IDEAL,G,SI2,61.6,56.0,1358,5.28,5.31,3.26
35391,0.45,IDEAL,G,VVS1,61.5,57.0,1358,4.95,4.91,3.03
35392,0.45,IDEAL,G,VVS1,61.7,56.0,1358,4.96,4.93,3.05
35393,0.45,PREMIUM,D,VS1,60.6,59.0,1358,4.98,4.96,3.01
35394,0.56,FAIR,E,SI1,64.5,61.0,1358,5.22,5.09,3.33
